organism_name,assembly_id,genome_ftp_path,checksums_ftp_path
Haemonchus placei,GCA_900617895.1_H_placei_MHpl1_0011_upd,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/895/GCA_900617895.1_H_placei_MHpl1_0011_upd/GCA_900617895.1_H_placei_MHpl1_0011_upd_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/895/GCA_900617895.1_H_placei_MHpl1_0011_upd/md5checksums.txt
Halictus ligatus,GCA_028454255.1_HLIG_v2.2.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/454/255/GCA_028454255.1_HLIG_v2.2.0/GCA_028454255.1_HLIG_v2.2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/454/255/GCA_028454255.1_HLIG_v2.2.0/md5checksums.txt
Haliotis cracherodii,GCA_022045235.1_xgHalCrac1.p,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/045/235/GCA_022045235.1_xgHalCrac1.p/GCA_022045235.1_xgHalCrac1.p_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/045/235/GCA_022045235.1_xgHalCrac1.p/md5checksums.txt
Haliotis laevigata,GCA_008038995.1_Hlaev_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/038/995/GCA_008038995.1_Hlaev_1.0/GCA_008038995.1_Hlaev_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/038/995/GCA_008038995.1_Hlaev_1.0/md5checksums.txt
Haliotis rubra,GCA_003918875.1_ASM391887v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/918/875/GCA_003918875.1_ASM391887v1/GCA_003918875.1_ASM391887v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/918/875/GCA_003918875.1_ASM391887v1/md5checksums.txt
Haliotis rufescens,GCA_023055435.1_xgHalRufe1.0.p,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/055/435/GCA_023055435.1_xgHalRufe1.0.p/GCA_023055435.1_xgHalRufe1.0.p_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/055/435/GCA_023055435.1_xgHalRufe1.0.p/md5checksums.txt
Hapalochlaena maculosa,GCA_015501135.1_ASM1550113v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/501/135/GCA_015501135.1_ASM1550113v1/GCA_015501135.1_ASM1550113v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/501/135/GCA_015501135.1_ASM1550113v1/md5checksums.txt
Harpagoxenus sublaevis,GCA_030770355.1_hsub_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/770/355/GCA_030770355.1_hsub_v1.0/GCA_030770355.1_hsub_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/770/355/GCA_030770355.1_hsub_v1.0/md5checksums.txt
Harpegnathos saltator,GCA_003227715.2_Hsal_v8.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/227/715/GCA_003227715.2_Hsal_v8.6/GCA_003227715.2_Hsal_v8.6_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/227/715/GCA_003227715.2_Hsal_v8.6/md5checksums.txt
Helicoverpa zea,GCA_022581195.1_ilHelZeax1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/581/195/GCA_022581195.1_ilHelZeax1.1/GCA_022581195.1_ilHelZeax1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/581/195/GCA_022581195.1_ilHelZeax1.1/md5checksums.txt
Heligmosomoides polygyrus bakeri,GCA_947359475.1_nxHelBake1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/359/475/GCA_947359475.1_nxHelBake1.1/GCA_947359475.1_nxHelBake1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/359/475/GCA_947359475.1_nxHelBake1.1/md5checksums.txt
Heliothis virescens,GCA_002382865.2_ASM238286v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/382/865/GCA_002382865.2_ASM238286v2/GCA_002382865.2_ASM238286v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/382/865/GCA_002382865.2_ASM238286v2/md5checksums.txt
Helobdella robusta,GCA_000326865.1_Helobdella robusta v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/326/865/GCA_000326865.1_Helobdella_robusta_v1.0/GCA_000326865.1_Helobdella_robusta_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/326/865/GCA_000326865.1_Helobdella_robusta_v1.0/md5checksums.txt
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/471/375/GCA_031471375.1_ASM3147137v1/GCA_031471375.1_ASM3147137v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/471/375/GCA_031471375.1_ASM3147137v1/md5checksums.txt
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/020/975/GCA_964020975.1_waHerCaru1.1/GCA_964020975.1_waHerCaru1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/020/975/GCA_964020975.1_waHerCaru1.1/md5checksums.txt
Hesperia comma,GCA_905404135.1_ilHesComm1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/404/135/GCA_905404135.1_ilHesComm1.1/GCA_905404135.1_ilHesComm1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/404/135/GCA_905404135.1_ilHesComm1.1/md5checksums.txt
Heterobilharzia americana,GCA_944470555.2_tdHetHame2.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/470/555/GCA_944470555.2_tdHetHame2.2/GCA_944470555.2_tdHetHame2.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/470/555/GCA_944470555.2_tdHetHame2.2/md5checksums.txt
Heterodera avenae,GCA_045552965.1_Hav_v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/552/965/GCA_045552965.1_Hav_v1/GCA_045552965.1_Hav_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/552/965/GCA_045552965.1_Hav_v1/md5checksums.txt
Heterodera carotae,GCA_024500135.1_ASM2450013v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/500/135/GCA_024500135.1_ASM2450013v1/GCA_024500135.1_ASM2450013v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/500/135/GCA_024500135.1_ASM2450013v1/md5checksums.txt
Heterodera filipjevi,GCA_039877585.1_ASM3987758v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/877/585/GCA_039877585.1_ASM3987758v1/GCA_039877585.1_ASM3987758v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/877/585/GCA_039877585.1_ASM3987758v1/md5checksums.txt
Heterodera glycines,GCA_004148225.2_ASM414822v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/148/225/GCA_004148225.2_ASM414822v2/GCA_004148225.2_ASM414822v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/148/225/GCA_004148225.2_ASM414822v2/md5checksums.txt
Heterodera humuli,GCA_042257655.1_ASM4225765v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/257/655/GCA_042257655.1_ASM4225765v1/GCA_042257655.1_ASM4225765v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/257/655/GCA_042257655.1_ASM4225765v1/md5checksums.txt
Heterodera mani,GCA_045552895.1_Hmani_v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/552/895/GCA_045552895.1_Hmani_v1/GCA_045552895.1_Hmani_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/552/895/GCA_045552895.1_Hmani_v1/md5checksums.txt
Heterodera schachtii,GCA_023374025.1_Cam_Hsc_genome1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/025/GCA_023374025.1_Cam_Hsc_genome1.1/GCA_023374025.1_Cam_Hsc_genome1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/025/GCA_023374025.1_Cam_Hsc_genome1.1/md5checksums.txt
Heterodera trifolii,GCA_044932925.1_ASM4493292v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/932/925/GCA_044932925.1_ASM4493292v1/GCA_044932925.1_ASM4493292v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/932/925/GCA_044932925.1_ASM4493292v1/md5checksums.txt
Heterorhabditis bacteriophora,GCA_964036235.1_nxHetBact1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/235/GCA_964036235.1_nxHetBact1.1/GCA_964036235.1_nxHetBact1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/235/GCA_964036235.1_nxHetBact1.1/md5checksums.txt
Heterorhabditis indica,GCA_020740425.3_Hi_IARI_1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/425/GCA_020740425.3_Hi_IARI_1.2/GCA_020740425.3_Hi_IARI_1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/425/GCA_020740425.3_Hi_IARI_1.2/md5checksums.txt
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/509/925/GCA_034509925.1_ASM3450992v1/GCA_034509925.1_ASM3450992v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/509/925/GCA_034509925.1_ASM3450992v1/md5checksums.txt
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/805/GCA_011800805.1_ASM1180080v1/GCA_011800805.1_ASM1180080v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/805/GCA_011800805.1_ASM1180080v1/md5checksums.txt
Hirudo verbana,GCA_020137395.1_ASM2013739v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/137/395/GCA_020137395.1_ASM2013739v1/GCA_020137395.1_ASM2013739v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/137/395/GCA_020137395.1_ASM2013739v1/md5checksums.txt
Hofmannophila pseudospretella,GCA_947369225.1_ilHofPseu3.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/369/225/GCA_947369225.1_ilHofPseu3.1/GCA_947369225.1_ilHofPseu3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/369/225/GCA_947369225.1_ilHofPseu3.1/md5checksums.txt
Homarus americanus,GCA_018991925.1_GMGI_Hamer_2.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/991/925/GCA_018991925.1_GMGI_Hamer_2.0/GCA_018991925.1_GMGI_Hamer_2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/991/925/GCA_018991925.1_GMGI_Hamer_2.0/md5checksums.txt
Homarus gammarus,GCA_958450375.1_Homarus_gammarus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/450/375/GCA_958450375.1_Homarus_gammarus/GCA_958450375.1_Homarus_gammarus_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/450/375/GCA_958450375.1_Homarus_gammarus/md5checksums.txt
Hoplolaimus columbus,GCA_016433075.1_ASM1643307v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/433/075/GCA_016433075.1_ASM1643307v1/GCA_016433075.1_ASM1643307v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/433/075/GCA_016433075.1_ASM1643307v1/md5checksums.txt
Hyalella azteca,GCA_000764305.4_Hazt_2.0.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/764/305/GCA_000764305.4_Hazt_2.0.2/GCA_000764305.4_Hazt_2.0.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/764/305/GCA_000764305.4_Hazt_2.0.2/md5checksums.txt
Hydatigera taeniaeformis,GCA_900622495.1_H_taeniaeformis_Canary_Islands_0011_upd,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/495/GCA_900622495.1_H_taeniaeformis_Canary_Islands_0011_upd/GCA_900622495.1_H_taeniaeformis_Canary_Islands_0011_upd_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/495/GCA_900622495.1_H_taeniaeformis_Canary_Islands_0011_upd/md5checksums.txt
Hydroides elegans,GCA_001703475.1_H_elegans_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/703/475/GCA_001703475.1_H_elegans_v1.0/GCA_001703475.1_H_elegans_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/703/475/GCA_001703475.1_H_elegans_v1.0/md5checksums.txt
Hymenolepis diminuta,GCA_900708905.1_H. diminuta assembly from ERS3052629-ERS3052634,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/708/905/GCA_900708905.1_H._diminuta_assembly_from_ERS3052629-ERS3052634/GCA_900708905.1_H._diminuta_assembly_from_ERS3052629-ERS3052634_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/708/905/GCA_900708905.1_H._diminuta_assembly_from_ERS3052629-ERS3052634/md5checksums.txt
Hymenolepis microstoma,GCA_000469805.3_HMN_v3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/469/805/GCA_000469805.3_HMN_v3/GCA_000469805.3_HMN_v3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/469/805/GCA_000469805.3_HMN_v3/md5checksums.txt
Hypsibius exemplaris,GCA_002082055.1_nHd_3.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/082/055/GCA_002082055.1_nHd_3.1/GCA_002082055.1_nHd_3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/082/055/GCA_002082055.1_nHd_3.1/md5checksums.txt
Idotea baltica,GCA_023373965.1_Ibalt_v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/373/965/GCA_023373965.1_Ibalt_v1/GCA_023373965.1_Ibalt_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/373/965/GCA_023373965.1_Ibalt_v1/md5checksums.txt
Isohypsibius dastychi,GCA_034696485.1_ASM3469648v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/696/485/GCA_034696485.1_ASM3469648v1/GCA_034696485.1_ASM3469648v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/696/485/GCA_034696485.1_ASM3469648v1/md5checksums.txt
Japetella diaphana,GCA_029822975.1_ASM2982297v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/822/975/GCA_029822975.1_ASM2982297v1/GCA_029822975.1_ASM2982297v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/822/975/GCA_029822975.1_ASM2982297v1/md5checksums.txt
Katharina tunicata,GCA_032466195.1_ASM3246619v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/466/195/GCA_032466195.1_ASM3246619v1/GCA_032466195.1_ASM3246619v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/466/195/GCA_032466195.1_ASM3246619v1/md5checksums.txt
Lamellibrachia luymesi,GCA_009193005.1_LLUY_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/193/005/GCA_009193005.1_LLUY_1.0/GCA_009193005.1_LLUY_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/193/005/GCA_009193005.1_LLUY_1.0/md5checksums.txt
Lampides boeticus,GCA_964656195.1_ilLamBoet1.hap1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/656/195/GCA_964656195.1_ilLamBoet1.hap1.1/GCA_964656195.1_ilLamBoet1.hap1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/656/195/GCA_964656195.1_ilLamBoet1.hap1.1/md5checksums.txt
Lanistes nyassanus,GCA_004794575.1_ASM479457v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/794/575/GCA_004794575.1_ASM479457v1/GCA_004794575.1_ASM479457v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/794/575/GCA_004794575.1_ASM479457v1/md5checksums.txt
Larinioides sclopetarius,GCA_964023285.1_Lsc-v1-1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/023/285/GCA_964023285.1_Lsc-v1-1/GCA_964023285.1_Lsc-v1-1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/023/285/GCA_964023285.1_Lsc-v1-1/md5checksums.txt
Lasiommata megera,GCA_928268935.1_ilLasMege1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/928/268/935/GCA_928268935.1_ilLasMege1.1/GCA_928268935.1_ilLasMege1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/928/268/935/GCA_928268935.1_ilLasMege1.1/md5checksums.txt
Lasius niger,GCA_041902855.1_ASM4190285v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/902/855/GCA_041902855.1_ASM4190285v1/GCA_041902855.1_ASM4190285v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/902/855/GCA_041902855.1_ASM4190285v1/md5checksums.txt
Lepeophtheirus salmonis,GCA_016086655.4_UVic_Lsal_1.3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/086/655/GCA_016086655.4_UVic_Lsal_1.3/GCA_016086655.4_UVic_Lsal_1.3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/086/655/GCA_016086655.4_UVic_Lsal_1.3/md5checksums.txt
Lepidochitona cinerea,GCA_963971465.1_xpLepCine2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/971/465/GCA_963971465.1_xpLepCine2.1/GCA_963971465.1_xpLepCine2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/971/465/GCA_963971465.1_xpLepCine2.1/md5checksums.txt
Lepidurus arcticus,GCA_003724045.1_ASM372404v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/724/045/GCA_003724045.1_ASM372404v1/GCA_003724045.1_ASM372404v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/724/045/GCA_003724045.1_ASM372404v1/md5checksums.txt
Lepidurus packardi,GCA_023053545.1_LEPA1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/053/545/GCA_023053545.1_LEPA1.1/GCA_023053545.1_LEPA1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/053/545/GCA_023053545.1_LEPA1.1/md5checksums.txt
Leptestheria dahalacensis,GCA_022114935.1_LDALM_2021,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/114/935/GCA_022114935.1_LDALM_2021/GCA_022114935.1_LDALM_2021_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/114/935/GCA_022114935.1_LDALM_2021/md5checksums.txt
Leptidea sinapis,GCA_905404315.1_ilLepSina1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/404/315/GCA_905404315.1_ilLepSina1.1/GCA_905404315.1_ilLepSina1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/404/315/GCA_905404315.1_ilLepSina1.1/md5checksums.txt
Leptothorax acervorum,GCA_035220615.1_lace_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/220/615/GCA_035220615.1_lace_v1.0/GCA_035220615.1_lace_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/220/615/GCA_035220615.1_lace_v1.0/md5checksums.txt
Ligia exotica,GCA_002091915.1_Lexo_gen_Assembly01,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/091/915/GCA_002091915.1_Lexo_gen_Assembly01/GCA_002091915.1_Lexo_gen_Assembly01_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/091/915/GCA_002091915.1_Lexo_gen_Assembly01/md5checksums.txt
Ligula intestinalis,GCA_036362985.1_ASM3636298v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/362/985/GCA_036362985.1_ASM3636298v1/GCA_036362985.1_ASM3636298v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/362/985/GCA_036362985.1_ASM3636298v1/md5checksums.txt
Limacina bulimoides,GCA_009866985.1_NBC_Lbul_1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/866/985/GCA_009866985.1_NBC_Lbul_1/GCA_009866985.1_NBC_Lbul_1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/866/985/GCA_009866985.1_NBC_Lbul_1/md5checksums.txt
Limnoperna fortunei,GCA_944474755.1_xbLimFort5.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/474/755/GCA_944474755.1_xbLimFort5.1/GCA_944474755.1_xbLimFort5.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/474/755/GCA_944474755.1_xbLimFort5.1/md5checksums.txt
Limulus polyphemus,GCA_000517525.1_Limulus_polyphemus-2.1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/525/GCA_000517525.1_Limulus_polyphemus-2.1.2/GCA_000517525.1_Limulus_polyphemus-2.1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/525/GCA_000517525.1_Limulus_polyphemus-2.1.2/md5checksums.txt
Linepithema humile,GCA_040581485.1_Lhum_UNIL_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/581/485/GCA_040581485.1_Lhum_UNIL_v1.0/GCA_040581485.1_Lhum_UNIL_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/581/485/GCA_040581485.1_Lhum_UNIL_v1.0/md5checksums.txt
Lingula anatina,GCA_001039355.2_LinAna2.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/039/355/GCA_001039355.2_LinAna2.0/GCA_001039355.2_LinAna2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/039/355/GCA_001039355.2_LinAna2.0/md5checksums.txt
Linyphia triangularis,GCA_963978545.1_qqLinTria7.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/978/545/GCA_963978545.1_qqLinTria7.1/GCA_963978545.1_qqLinTria7.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/978/545/GCA_963978545.1_qqLinTria7.1/md5checksums.txt
Liostenogaster flavolineata,GCA_025433975.1_ASM2543397v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/433/975/GCA_025433975.1_ASM2543397v1/GCA_025433975.1_ASM2543397v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/433/975/GCA_025433975.1_ASM2543397v1/md5checksums.txt
Litoditis marina,GCA_964036275.1_nrLitMari1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/275/GCA_964036275.1_nrLitMari1.1/GCA_964036275.1_nrLitMari1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/275/GCA_964036275.1_nrLitMari1.1/md5checksums.txt
Litomosoides sigmodontis,GCA_963070105.1_nxLitSigm11.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/070/105/GCA_963070105.1_nxLitSigm11.1/GCA_963070105.1_nxLitSigm11.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/070/105/GCA_963070105.1_nxLitSigm11.1/md5checksums.txt
Littorina saxatilis,GCA_037325665.1_US_GU_Lsax_2.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/325/665/GCA_037325665.1_US_GU_Lsax_2.0/GCA_037325665.1_US_GU_Lsax_2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/325/665/GCA_037325665.1_US_GU_Lsax_2.0/md5checksums.txt
Loa loa,GCA_000183805.3_Loa_loa_V3.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/805/GCA_000183805.3_Loa_loa_V3.1/GCA_000183805.3_Loa_loa_V3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/805/GCA_000183805.3_Loa_loa_V3.1/md5checksums.txt
Lomanotus vermiformis,GCA_037974715.1_ASM3797471v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/715/GCA_037974715.1_ASM3797471v1/GCA_037974715.1_ASM3797471v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/715/GCA_037974715.1_ASM3797471v1/md5checksums.txt
Lottia gigantea,GCA_000327385.1_Helro1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/385/GCA_000327385.1_Helro1/GCA_000327385.1_Helro1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/385/GCA_000327385.1_Helro1/md5checksums.txt
Lottia scabra,GCA_029955415.1_xgLotScab1.0.hap1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/955/415/GCA_029955415.1_xgLotScab1.0.hap1/GCA_029955415.1_xgLotScab1.0.hap1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/955/415/GCA_029955415.1_xgLotScab1.0.hap1/md5checksums.txt
Lumbricus rubellus,GCA_945859605.1_wcLumRube1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/945/859/605/GCA_945859605.1_wcLumRube1.1/GCA_945859605.1_wcLumRube1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/945/859/605/GCA_945859605.1_wcLumRube1.1/md5checksums.txt
Lumbricus terrestris,GCA_949752735.1_wcLumTerr1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/752/735/GCA_949752735.1_wcLumTerr1.1/GCA_949752735.1_wcLumTerr1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/752/735/GCA_949752735.1_wcLumTerr1.1/md5checksums.txt
