Gene_Length_Including_N,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number
402054102.0,402050352,126782502,126686515,74269123,74312265,45133446,1.128913,0.112258,36702383,0.918724,0.091288,21845657,0.932777,0.054336,23101008,0.985806,0.057458,36416905,0.911578,0.090578,45059379,1.128769,0.112074,23730377,1.01402,0.059023,21479822,0.917319,0.053426,21482788,0.917284,0.053433,23073595,0.985955,0.05739,14582087,1.062879,0.036269,15130643,1.102222,0.037634,23749344,1.013473,0.059071,21851150,0.933177,0.054349,14110995,1.027944,0.035098,14600773,1.063005,0.036316,0.3153398191453134,0.3151010754484876,0.1847259002263659,0.1848332051798331,genome,GCA_905333055.1_ilManJurt1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Maniola,Maniola jurtina,303.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319202095.0,319197111,105405536,105412844,54221597,54157218,38830677,1.115597,0.121651,32780221,0.941703,0.102696,16161260,0.902607,0.050631,17633352,0.985994,0.055243,32150894,0.923624,0.100724,38839143,1.115685,0.121678,18342782,1.024374,0.057465,16080003,0.899074,0.050376,16107324,0.899595,0.050462,17659661,0.986224,0.055325,9835675,1.067871,0.030814,10618913,1.154278,0.033268,18316616,1.0242,0.057383,16133790,0.902081,0.050545,9881867,1.074161,0.030959,9824933,1.069242,0.03078,0.3302207464573741,0.3302436413954076,0.1698686512580413,0.169666960889177,genome,GCA_905475465.2_ilPieNapi1.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pieridae,Pieris,Pieris napi,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376665953.0,370437611,113397181,113285942,71853766,71981912,43603992,1.256687,0.117709,31409840,0.906135,0.084791,19760268,0.898766,0.053343,18599117,0.844446,0.050209,21092799,0.608501,0.05694,43530987,1.257048,0.117512,24848758,1.131318,0.067079,23788100,1.0811,0.064216,23761611,1.080761,0.064145,18539590,0.844073,0.050048,14794362,1.061946,0.039938,14742478,1.056338,0.039797,24913445,1.131133,0.067254,19781777,0.899024,0.053401,12433934,0.890925,0.033566,14836553,1.061186,0.040051,0.3060497353817141,0.3057495104006881,0.1939274493118097,0.194273304905788,genome,GCA_905338405.1_Nmo_b1v02_max_arth_b2g_genome,Arthropoda (Mandibulata),Crustacea,Podocopida,Cyprididae,Notodromas,Notodromas monacha,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499544331.0,499117234,162931893,162939191,86620526,86627251,57254228,1.076467,0.114711,52903253,0.994618,0.105994,25922594,0.916763,0.051937,26851308,0.949533,0.053798,42915989,0.80685,0.085984,57256310,1.07641,0.114715,34736678,1.228421,0.069596,28029661,0.991159,0.056158,28008815,0.990543,0.056117,26855724,0.949721,0.053806,17172894,1.142371,0.034407,14582820,0.97,0.029217,34752356,1.228935,0.069628,25923377,0.916678,0.051938,8788076,0.584553,0.017607,17163151,1.141546,0.034387,0.3264390623779693,0.3264536841455887,0.1735468898659792,0.1735603636104627,genome,GCA_903813345.2_Owenia_chromosome,Annelida,Polychaeta,Sabellida,Oweniidae,Owenia,Owenia fusiformis,1368.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70353190.0,70352572,19390804,19498155,15733203,15730428,6480680,1.212576,0.092117,4865268,0.905311,0.069156,4431899,1.022015,0.062996,3612952,0.833309,0.051355,3860988,0.718438,0.054881,6586571,1.218856,0.093622,4162413,0.954585,0.059165,4888179,1.121226,0.069481,4887956,1.127183,0.069478,3605233,0.826805,0.051245,4033245,1.146306,0.057329,3206765,0.911569,0.045581,4161178,0.959754,0.059147,4441077,1.018672,0.063126,3105643,0.882824,0.044144,4022525,1.143662,0.057177,0.2756231717979395,0.2771490715551482,0.2236336004118682,0.223594156235044,genome,GCA_932521035.1_nxOscDolc1.1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Oscheius,Oscheius dolichura,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264490643.0,264447961,76644151,77012274,55437989,55353729,22596682,1.017249,0.085449,21768073,0.975263,0.082315,13597034,0.84625,0.051417,18682315,1.164516,0.070646,18296518,0.819729,0.069188,22691251,1.011764,0.085806,21582124,1.336804,0.081612,14442317,0.895923,0.054613,14394627,0.89589,0.054433,18920585,1.171947,0.071547,9858988,0.848317,0.037281,12263751,1.056841,0.046375,21356264,1.33119,0.080758,13632313,0.845675,0.05155,10399810,0.896214,0.039326,9965309,0.860078,0.037683,0.2898267695530764,0.2912188118484916,0.2096365221970948,0.2093178964013372,genome,GCA_916048095.2_qxSacCarc1.2,Arthropoda (Mandibulata),Crustacea,Thecostraca,Sacculinidae,Sacculina,Sacculina carcini,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499129456.0,499122206,159484576,159544714,90069700,90023354,56926336,1.117077,0.114053,48803443,0.957319,0.097779,25158398,0.874164,0.050405,28596359,0.994132,0.057293,48399558,0.949396,0.096969,56959822,1.116891,0.11412,28718652,0.997493,0.057538,25466647,0.884996,0.051023,25474524,0.885148,0.051039,28609114,0.993689,0.057319,17282418,1.063296,0.034626,18703606,1.151327,0.037473,28684117,0.997183,0.057469,25172305,0.874767,0.050433,18910211,1.164045,0.037887,17256696,1.062807,0.034574,0.3195300268905613,0.3196505143837039,0.180456156857606,0.1803633018681287,genome,GCA_905187575.2_ilCelArgi3.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Celastrina,Celastrina argiolus,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654185262.0,653372234,191023304,198774046,131663050,132515294,63154548,1.132908,0.096659,49778252,0.858136,0.076187,41730219,1.086083,0.063869,36239304,0.937109,0.055465,41431670,0.714248,0.063412,66399414,1.100037,0.101626,46226814,1.1562,0.070751,44491036,1.105629,0.068094,41891399,1.090278,0.064116,38079451,0.952422,0.058281,28027621,1.05833,0.042897,23517750,0.882325,0.035994,44404524,1.148253,0.067962,44324649,1.101494,0.06784,15551856,0.583465,0.023802,28123727,1.048343,0.043044,0.2920954184575551,0.3039471463904284,0.2013271306685596,0.2026303044834568,genome,GCA_039654405.1_ASM3965440v1,Mollusca,Gastropoda,Acteonimorpha,Aplustridae,Bullina,Bullina lineata,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516586240.0,516584160,165297532,165355625,92961412,92969673,58782087,1.111357,0.11379,49840686,0.941976,0.096481,27339215,0.91909,0.052923,29335523,0.986115,0.056788,50084806,0.94659,0.096954,58811867,1.111139,0.113848,30220407,1.015593,0.0585,26238507,0.881698,0.050792,26227207,0.881707,0.05077,29331515,0.985721,0.05678,18046612,1.078777,0.034935,19356065,1.156949,0.037469,30203396,1.015288,0.058468,27371537,0.919772,0.052986,17355166,1.037352,0.033596,18039564,1.078164,0.034921,0.3199817543021376,0.3200942103069416,0.1799540219037498,0.1799700134871709,genome,GCA_905163445.1_ilParAegt1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Pararge,Pararge aegeria,159.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339374674.0,339349380,105135094,105212025,64383181,64619174,33481571,1.027916,0.098664,32199666,0.987838,0.094886,20609832,1.033241,0.060733,18844003,0.941264,0.05553,26847747,0.823649,0.079115,33466136,1.02594,0.098619,24917706,1.248296,0.073428,19980409,0.997298,0.058879,19787717,0.992026,0.058311,18827952,0.943219,0.055483,12761960,1.044768,0.037607,13005527,1.060819,0.038325,25018037,1.249659,0.073724,20718250,1.034126,0.061053,6093655,0.49704,0.017957,12789212,1.039365,0.037687,0.3098136347781697,0.3100403361756795,0.1897253007087319,0.1904207283374189,genome,GCA_914767715.1_tzMemMemb1.1,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora membranacea,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398868586.0,398844883,126794528,126785392,72714437,72550636,46232728,1.146972,0.115917,39021238,0.968134,0.097836,21331449,0.922791,0.053483,20209078,0.876212,0.050669,29033910,0.720344,0.072795,46273717,1.148154,0.116019,25114902,1.08654,0.062969,26362837,1.143105,0.066098,26410466,1.142508,0.066217,20237626,0.875536,0.050741,14124476,1.065456,0.035413,11941841,0.902846,0.029941,25117388,1.089023,0.062975,21252783,0.92153,0.053286,12143591,0.918099,0.030447,14036853,1.063632,0.035194,0.3179042741549472,0.3178813680130616,0.182312523100923,0.181901834731068,genome,GCA_907165205.1_icCocSept1.1,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata,69.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764770046.0,764146365,229302810,240209664,147612884,147499281,78183228,1.137666,0.102314,66440778,0.922901,0.086948,43001107,0.971999,0.056273,41563695,0.940232,0.054392,54494515,0.75696,0.071314,83992415,1.113728,0.109917,53776130,1.160366,0.070374,47781850,1.031817,0.06253,45144872,1.020457,0.059079,44007229,0.949575,0.05759,32363669,1.136395,0.042353,25995719,0.913498,0.034019,51353033,1.161681,0.067203,45620716,0.985149,0.059702,18369178,0.645499,0.024039,32058231,1.127405,0.041953,0.2998893814092747,0.31415370594669,0.1930527430989573,0.1929041695450779,genome,GCA_039654505.1_ASM3965450v1,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Plocamopherus,Plocamopherus imperialis,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475288177.0,475266345,152309610,152313176,85267407,85376365,57061734,1.169036,0.120063,47588735,0.974938,0.100131,24216793,0.886224,0.050954,23442296,0.856787,0.049325,33765522,0.691745,0.071045,57039493,1.168525,0.120016,29822793,1.091353,0.06275,31685281,1.15803,0.066668,31600693,1.156442,0.06649,23430403,0.857426,0.0493,16448625,1.075229,0.034609,13787651,0.900134,0.02901,29881575,1.092134,0.062873,24254500,0.886451,0.051033,14779157,0.964865,0.031097,16461094,1.073299,0.034636,0.3204719697530244,0.3204794729108628,0.1794096503629864,0.1796389069731264,genome,GCA_910592335.1_icAdaBipu1.1,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Adalia,Adalia bipunctata,74.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525353014.0,525334056,165361589,165397782,97292868,97281943,57960313,1.113518,0.11033,49473960,0.950272,0.094176,27184042,0.887634,0.051746,30743236,1.003965,0.058521,48312829,0.92797,0.091966,57973110,1.113276,0.110355,31367074,1.023998,0.059709,27744720,0.905846,0.052813,27729658,0.90545,0.052785,30763552,1.004296,0.05856,18744865,1.040294,0.035682,20054771,1.113115,0.038175,31358742,1.024065,0.059693,27187124,0.887641,0.051752,19996863,1.109901,0.038065,18739197,1.040213,0.035671,0.3147740898383041,0.3148429850315736,0.1852018607081615,0.1851810644219606,genome,GCA_905404135.1_ilHesComm1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Hesperia,Hesperia comma,136.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805869450.0,803976027,240991043,250399689,157103744,156059854,82648301,1.145776,0.102799,69456278,0.926711,0.086391,45308871,0.963526,0.056356,43430001,0.929748,0.054019,55212860,0.73667,0.068675,86749973,1.11396,0.107901,56745508,1.161392,0.070581,51493572,1.060952,0.064049,49319933,1.048824,0.061345,46446996,0.950616,0.057772,33018216,1.077081,0.041069,28197058,0.925963,0.035072,53643332,1.148395,0.066723,47569064,0.980093,0.059167,21916052,0.719701,0.02726,32820012,1.084986,0.040822,0.2995335852583131,0.3112278185116473,0.1952680361561164,0.1939705600739231,genome,GCA_039654465.1_ASM3965446v1,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Melibe,Melibe viridis,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470727450.0,470723603,150417222,150371610,84979631,84955187,53727013,1.117799,0.114137,45393334,0.944702,0.096433,24121116,0.888282,0.051243,27175746,1.00106,0.057732,43745482,0.910408,0.092932,53698848,1.117891,0.114077,28076557,1.034259,0.059646,24850705,0.915691,0.052793,24860742,0.91552,0.052814,27185488,1.001434,0.057753,16169146,1.053958,0.03435,16764242,1.093063,0.035614,28083975,1.034516,0.059661,24093922,0.887805,0.051185,16612808,1.083189,0.035292,16164479,1.054261,0.03434,0.3195446457810225,0.3194477481639174,0.1805297673061466,0.1804778387489135,genome,GCA_911387775.1_ilThySylv1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus sylvestris,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834547682.0,832254010,251557237,267358092,157227981,156626460,82696560,1.08895,0.099365,76520584,0.948074,0.091944,46707754,0.984048,0.056122,45497325,0.962228,0.054668,63909105,0.79182,0.07679,91275348,1.064047,0.109672,58932728,1.168227,0.070811,53065008,1.055951,0.063761,49545201,1.043828,0.059531,49334992,0.977971,0.059279,32910973,1.109367,0.039544,25334733,0.857266,0.030441,55260044,1.168701,0.066398,50066182,0.996277,0.060157,18576466,0.628582,0.022321,32621007,1.108054,0.039196,0.3020729690992506,0.3210468266637488,0.1888012589602045,0.188078945276796,genome,GCA_039654525.1_ASM3965452v1,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Melibe,Melibe bucephala,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353955619.0,323387070,103616263,103568459,58163568,58155175,36862714,1.111135,0.113989,31743196,0.957261,0.098159,16594771,0.891102,0.051316,18379726,0.987093,0.056835,30528353,0.920626,0.094402,36830114,1.111177,0.113889,19373750,1.040807,0.059909,16799917,0.902665,0.05195,16806244,0.902458,0.051969,18376010,0.987206,0.056824,11012606,1.053473,0.034054,11948872,1.143201,0.036949,19382617,1.040954,0.059936,16583288,0.891025,0.05128,11158384,1.067572,0.034505,11006508,1.053193,0.034035,0.3202941365713038,0.3201463669021288,0.1797927203036295,0.1797667762229378,genome,GCA_921024065.1_Genome_ASM_M6_M11_kdef_b300,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pyralidae,Ephestia,Ephestia kuehniella,59.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323337879.0,323336039,99730475,99698844,61967856,61938904,33759043,1.09746,0.104409,29175966,0.948771,0.090234,17739011,0.928088,0.054862,19056443,0.997481,0.058937,29189507,0.949211,0.090276,33744836,1.097694,0.104365,19855444,1.039148,0.061408,16909043,0.885359,0.052296,16928331,0.885674,0.052355,19054578,0.997234,0.058931,12572366,1.058616,0.038883,13412572,1.12989,0.041482,19853578,1.039206,0.061402,17723455,0.928002,0.054814,11801031,0.994132,0.036498,12560835,1.058634,0.038848,0.3084421488268248,0.308344321822496,0.191651535429178,0.1915619939215011,genome,GCA_932276165.1_ilPluXylo3.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Plutellidae,Plutella,Plutella xylostella,48.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796029360.0,718189746,197334226,197268452,161844974,161793500,61944960,1.142622,0.086252,49640186,0.915956,0.069118,43313236,0.974138,0.060309,42422645,0.954411,0.059069,42203859,0.778742,0.058764,61882027,1.142222,0.086164,48264182,1.085849,0.067203,44904771,1.01059,0.062525,44934317,1.010597,0.062566,42432162,0.95464,0.059082,36557448,1.002487,0.050902,37908726,1.039873,0.052784,48237764,1.085238,0.067166,43300721,0.974491,0.060291,33697629,0.924358,0.04692,36545113,1.002787,0.050885,0.2747464767933542,0.2746549003084691,0.2253351448177672,0.2252634780804094,genome,GCA_902702965.1_SerJ_v2_0,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei,5218.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
685599024.0,685596659,220240134,220383961,122430622,122542005,77793064,1.099554,0.113468,69149354,0.976743,0.10086,35374032,0.899429,0.051596,37923669,0.96338,0.055315,64373421,0.909283,0.093894,77862713,1.099103,0.113569,41419927,1.052466,0.060414,36727868,0.932394,0.053571,36622622,0.931176,0.053417,37931238,0.96382,0.055326,22884515,1.04672,0.033379,24992240,1.142086,0.036453,41451007,1.052986,0.06046,35440634,0.899716,0.051693,22752141,1.039719,0.033186,22898214,1.045443,0.033399,0.3212386041717393,0.3214483878468719,0.1785752732930949,0.1787377346882939,genome,GCA_905404315.1_ilLepSina1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pieridae,Leptidea,Leptidea sinapis,199.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473469105.0,473462425,148540414,148584396,88184773,88152922,52246332,1.12112,0.110349,44079070,0.945584,0.093099,25429573,0.91915,0.05371,26785422,0.968507,0.056573,43602382,0.935358,0.092093,52284114,1.121267,0.110429,27576941,0.996472,0.058245,25120926,0.908053,0.053058,25131822,0.908388,0.053081,26787664,0.967952,0.056578,17780258,1.082521,0.037554,18485010,1.125836,0.039042,27559848,0.996509,0.058209,25433531,0.919353,0.053718,17397987,1.05963,0.036746,17761545,1.082164,0.037514,0.3137321592129032,0.3138250535805364,0.1862550298465556,0.1861877573600046,genome,GCA_923060345.2_ilEreAeth2.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia aethiops,365.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488457974.0,488454414,153643772,153583882,90658194,90568626,53754976,1.112277,0.110051,46130470,0.954886,0.094442,26024738,0.912617,0.05328,27733571,0.973503,0.056778,45564769,0.943176,0.093284,53689726,1.111793,0.109918,28697581,1.006739,0.058752,25631780,0.900077,0.052475,25698765,0.901186,0.052612,27776014,0.974409,0.056865,18038665,1.072048,0.03693,19144739,1.138908,0.039195,28625238,1.004802,0.058604,25987658,0.912574,0.053204,17897196,1.064693,0.03664,18058528,1.075353,0.036971,0.3145508541293451,0.3144282429072397,0.1856021365872472,0.1854187663761679,genome,GCA_928268935.1_ilLasMege1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata megera,58.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918306378.0,917608694,290535123,290778047,168194185,168107149,91550603,0.995238,0.099771,91464915,0.993476,0.099677,48645877,0.913481,0.053014,58871874,1.106079,0.064158,84468882,0.917486,0.092053,91629114,0.994428,0.099856,63971960,1.200273,0.069716,50706191,0.951867,0.055259,50672463,0.951536,0.055222,58975558,1.106528,0.064271,35305819,1.145216,0.038476,23239331,0.754205,0.025326,63841345,1.199445,0.069574,48706574,0.91433,0.05308,20269519,0.657823,0.02209,35288669,1.145845,0.038457,0.3166200204263554,0.3168847546899716,0.1832950375858488,0.1832001872978241,genome,GCA_902652985.1_xPecMax1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten,Pecten maximus,6752.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606376002.0,606344754,188446147,188396501,114750385,114751869,66603572,1.137216,0.109844,54853013,0.936829,0.090465,31903395,0.894572,0.052616,35086131,0.983803,0.057865,53372943,0.911551,0.088024,66566047,1.137174,0.109783,35850530,1.005515,0.059126,32606930,0.914528,0.053776,32616356,0.914563,0.053792,35068306,0.983575,0.057836,23064208,1.062063,0.038038,24001476,1.105208,0.039584,35853229,1.005312,0.05913,31909106,0.894956,0.052625,23932219,1.102019,0.03947,23057293,1.061717,0.038027,0.3107903544309836,0.3107084769387572,0.1892493605891651,0.189251808041094,genome,GCA_920104075.1_ilMelGala2.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Melanargia,Melanargia galathea,381.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093900571.0,1091665171,331848574,347561118,206915460,206050381,113361568,1.125228,0.103843,100880506,0.956072,0.09241,59645494,0.949509,0.054637,57764537,0.923427,0.052914,83132452,0.787869,0.076152,121984081,1.103812,0.111741,73917965,1.123519,0.067711,68286912,1.042287,0.062553,64945688,1.033884,0.059492,61528741,0.935208,0.056362,42974327,1.097179,0.039366,37327754,0.957018,0.034193,70195432,1.122148,0.064301,62946884,0.96078,0.057661,30244257,0.775409,0.027705,42528573,1.094935,0.038958,0.3037861650824799,0.3181699951165054,0.1894178821744079,0.1886259576266067,genome,GCA_039654545.1_ASM3965454v1,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Plocamopherus,Plocamopherus ceylonicus,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724649524.0,724647582,228027977,228219009,134204322,134196316,81405372,1.134498,0.112338,67686809,0.942521,0.093407,37886180,0.897125,0.052282,41049603,0.972091,0.056648,65618960,0.913727,0.090553,81532770,1.134372,0.112514,43205583,1.02223,0.059623,37861685,0.895848,0.052248,37827529,0.895736,0.052201,41088774,0.972147,0.056702,26862452,1.080786,0.03707,28425554,1.143744,0.039227,43176102,1.022449,0.059582,37910643,0.897007,0.052316,26250102,1.056211,0.036225,26859464,1.080794,0.037066,0.3146742905762981,0.314937911119129,0.1851994232164901,0.1851883750880828,genome,GCA_911387765.1_ilPyrMalv3.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Pyrgus,Pyrgus malvae,348.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069691271.0,1068640547,348403797,348363733,186062696,185814045,126999300,1.118073,0.118842,106225204,0.93529,0.099402,54826479,0.903822,0.051305,60351625,0.996236,0.056475,91496605,0.805608,0.08562,126882931,1.117306,0.118733,72872574,1.201452,0.068192,57110489,0.942842,0.053442,57165859,0.942387,0.053494,60463644,0.996866,0.05658,34115909,1.053108,0.031925,34316582,1.06072,0.032112,72740840,1.200747,0.068069,54790792,0.904546,0.051271,24247051,0.749473,0.02269,34034663,1.053414,0.031849,0.3260241096637105,0.3259866191712359,0.1741109750449408,0.1738782961201127,genome,GCA_038501625.1_CoJap,Mollusca,Bivalvia,Venerida,Cyrenidae,Corbicula,Corbicula japonica,4136.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712072003.0,711922668,226746773,226571656,129250584,129354151,79295587,1.097995,0.111382,70750287,0.980426,0.099379,36531139,0.887407,0.051313,40169611,0.975011,0.056424,62435352,0.865202,0.0877,79197366,1.09833,0.111244,45447350,1.104851,0.063837,39491416,0.959291,0.055471,39509222,0.95975,0.055497,40104721,0.974969,0.056333,27839441,1.186394,0.039105,21797119,0.928153,0.030617,45506455,1.104549,0.063921,36519141,0.887091,0.051296,19432552,0.827466,0.027296,27895909,1.186897,0.039184,0.3184989398659319,0.3182529624784059,0.1815513113434808,0.1816967863121813,genome,GCA_917208275.1_xgPatPell1.1,Mollusca,Gastropoda,Patelloidea,Patellidae,Patella,Patella pellucida,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695382709.0,695373842,222033654,222219805,125603232,125517218,77340443,1.090906,0.111221,70016167,0.986768,0.100689,35435492,0.883563,0.050959,39241533,0.979134,0.056432,60639625,0.854621,0.087204,77467130,1.090863,0.111404,45184047,1.125693,0.064978,38928977,0.970522,0.055983,38952671,0.971261,0.056017,39283820,0.978698,0.056493,26413955,1.164261,0.037985,20952777,0.924179,0.030132,45100892,1.125334,0.064858,35452670,0.883856,0.050984,18569729,0.819068,0.026705,26393914,1.164972,0.037956,0.319301099920906,0.3195687990646195,0.1806268978090174,0.180503203205457,genome,GCA_932274485.2_xgPatVulg1.2,Mollusca,Gastropoda,Patelloidea,Patellidae,Patella,Patella vulgata,5037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
